CMDLINE /Users/vadimleshchev/opt/anaconda3/envs/YandexContest/bin/python main.py
MEM 105.941406 1626984913.9423
MEM 105.941406 1626984914.0453
MEM 105.941406 1626984914.1483
MEM 105.941406 1626984914.2490
MEM 105.941406 1626984914.3498
MEM 105.941406 1626984914.4535
MEM 105.941406 1626984914.5551
MEM 105.941406 1626984914.6558
MEM 90.449219 1626984914.7585
MEM 70.843750 1626984914.8591
MEM 76.246094 1626984914.9638
MEM 84.261719 1626984915.0680
MEM 88.046875 1626984915.1719
MEM 100.875000 1626984915.2761
MEM 117.636719 1626984915.3766
MEM 126.890625 1626984915.4775
MEM 155.792969 1626984915.5778
MEM 165.949219 1626984915.6782
MEM 173.820312 1626984915.7821
MEM 207.382812 1626984915.8857
MEM 231.640625 1626984915.9909
MEM 215.925781 1626984916.0948
MEM 215.964844 1626984916.1981
MEM 215.964844 1626984916.3005
MEM 215.964844 1626984916.4045
MEM 215.964844 1626984916.5062
MEM 215.964844 1626984916.6082
MEM 215.964844 1626984916.7120
MEM 215.964844 1626984916.8153
MEM 216.058594 1626984916.9205
MEM 216.058594 1626984917.0227
MEM 216.058594 1626984917.1261
MEM 216.058594 1626984917.2285
MEM 216.058594 1626984917.3289
MEM 216.058594 1626984917.4293
MEM 216.058594 1626984917.5302
MEM 216.058594 1626984917.6349
MEM 216.058594 1626984917.7358
MEM 216.058594 1626984917.8410
MEM 216.058594 1626984917.9462
MEM 216.058594 1626984918.0497
MEM 216.058594 1626984918.1548
MEM 216.058594 1626984918.2570
MEM 216.058594 1626984918.3610
MEM 216.058594 1626984918.4639
MEM 216.058594 1626984918.5660
MEM 216.058594 1626984918.6668
MEM 216.058594 1626984918.7716
MEM 216.058594 1626984918.8736
MEM 216.058594 1626984918.9745
MEM 216.058594 1626984919.0754
MEM 216.058594 1626984919.1761
MEM 216.058594 1626984919.2777
MEM 216.058594 1626984919.3799
MEM 216.058594 1626984919.4809
MEM 216.058594 1626984919.5853
MEM 216.058594 1626984919.6855
MEM 216.058594 1626984919.7859
MEM 216.058594 1626984919.8901
MEM 216.058594 1626984919.9921
MEM 216.058594 1626984920.0941
MEM 216.058594 1626984920.1949
MEM 216.058594 1626984920.2959
MEM 216.058594 1626984920.4000
MEM 216.058594 1626984920.5006
MEM 216.058594 1626984920.6028
MEM 216.058594 1626984920.7065
MEM 216.058594 1626984920.8096
MEM 216.058594 1626984920.9137
MEM 216.058594 1626984921.0160
MEM 216.058594 1626984921.1181
MEM 216.058594 1626984921.2221
MEM 216.058594 1626984921.3225
MEM 216.058594 1626984921.4269
MEM 216.058594 1626984921.5299
MEM 216.058594 1626984921.6346
MEM 216.058594 1626984921.7385
MEM 216.058594 1626984921.8430
MEM 216.058594 1626984921.9479
MEM 216.058594 1626984922.0496
MEM 216.058594 1626984922.1516
MEM 216.058594 1626984922.2546
MEM 216.058594 1626984922.3553
MEM 216.058594 1626984922.4600
MEM 216.058594 1626984922.5637
MEM 216.058594 1626984922.6640
MEM 216.058594 1626984922.7688
MEM 216.058594 1626984922.8689
MEM 216.058594 1626984922.9740
MEM 216.058594 1626984923.0761
MEM 216.058594 1626984923.1779
MEM 216.058594 1626984923.2803
MEM 216.058594 1626984923.3855
MEM 216.058594 1626984923.4888
MEM 216.058594 1626984923.5930
MEM 216.058594 1626984923.6969
MEM 216.058594 1626984923.7993
MEM 216.058594 1626984923.9013
MEM 216.058594 1626984924.0046
MEM 216.058594 1626984924.1054
MEM 216.058594 1626984924.2058
MEM 237.753906 1626984924.3095
MEM 264.449219 1626984924.4137
MEM 256.964844 1626984924.5150
MEM 249.566406 1626984924.6161
MEM 271.445312 1626984924.7200
MEM 296.816406 1626984924.8244
MEM 284.507812 1626984924.9257
MEM 284.507812 1626984925.0260
MEM 284.523438 1626984925.1272
MEM 283.968750 1626984925.2284
MEM 283.968750 1626984925.3324
MEM 283.968750 1626984925.4350
MEM 283.968750 1626984925.5379
MEM 283.968750 1626984925.6390
MEM 283.968750 1626984925.7441
MEM 283.968750 1626984925.8446
MEM 283.968750 1626984925.9486
MEM 283.968750 1626984926.0521
MEM 283.968750 1626984926.1567
MEM 284.230469 1626984926.2608
MEM 284.781250 1626984926.3651
MEM 285.320312 1626984926.4688
MEM 285.843750 1626984926.5693
MEM 286.378906 1626984926.6729
MEM 286.925781 1626984926.7779
MEM 287.464844 1626984926.8822
MEM 287.597656 1626984926.9838
MEM 287.597656 1626984927.0860
MEM 287.597656 1626984927.1870
MEM 287.597656 1626984927.2882
MEM 287.597656 1626984927.3884
MEM 287.597656 1626984927.4909
MEM 287.597656 1626984927.5951
MEM 287.597656 1626984927.6995
MEM 287.597656 1626984927.8038
MEM 287.753906 1626984927.9078
MEM 288.300781 1626984928.0130
MEM 288.847656 1626984928.1176
MEM 289.375000 1626984928.2202
MEM 289.914062 1626984928.3236
MEM 290.464844 1626984928.4283
MEM 291.011719 1626984928.5328
MEM 291.539062 1626984928.6341
MEM 291.687500 1626984928.7351
MEM 291.687500 1626984928.8395
MEM 291.687500 1626984928.9398
MEM 291.687500 1626984929.0407
MEM 291.687500 1626984929.1435
MEM 291.687500 1626984929.2464
MEM 291.687500 1626984929.3489
MEM 291.687500 1626984929.4503
MEM 291.601562 1626984929.5541
MEM 247.464844 1626984929.6578
MEM 172.210938 1626984929.7608
MEM 80.039062 1626984929.8647
MEM 80.878906 1626984929.9678
MEM 91.289062 1626984930.0681
MEM 93.292969 1626984930.1712
MEM 101.636719 1626984930.2764
MEM 108.304688 1626984930.3793
MEM 115.261719 1626984930.4800
MEM 134.867188 1626984930.5829
MEM 144.101562 1626984930.6869
MEM 144.101562 1626984930.7916
MEM 144.101562 1626984930.8961
MEM 143.343750 1626984930.9994
MEM 143.343750 1626984931.1032
MEM 143.343750 1626984931.2067
MEM 143.343750 1626984931.3112
MEM 143.343750 1626984931.4137
MEM 143.343750 1626984931.5176
MEM 143.343750 1626984931.6183
MEM 143.343750 1626984931.7229
MEM 143.343750 1626984931.8275
MEM 143.343750 1626984931.9303
MEM 143.343750 1626984932.0354
MEM 143.343750 1626984932.1401
MEM 143.343750 1626984932.2440
MEM 143.343750 1626984932.3479
MEM 143.343750 1626984932.4523
MEM 143.343750 1626984932.5558
MEM 143.343750 1626984932.6575
MEM 143.343750 1626984932.7604
MEM 143.343750 1626984932.8643
MEM 143.343750 1626984932.9695
MEM 143.343750 1626984933.0711
MEM 143.343750 1626984933.1716
MEM 143.343750 1626984933.2725
MEM 143.343750 1626984933.3737
MEM 143.343750 1626984933.4778
MEM 143.343750 1626984933.5790
MEM 143.343750 1626984933.6826
MEM 143.343750 1626984933.7832
MEM 143.343750 1626984933.8870
MEM 143.343750 1626984933.9916
MEM 143.343750 1626984934.0944
MEM 143.343750 1626984934.1972
MEM 143.343750 1626984934.3005
MEM 143.343750 1626984934.4014
MEM 143.343750 1626984934.5034
MEM 143.343750 1626984934.6053
MEM 143.343750 1626984934.7061
MEM 143.343750 1626984934.8106
MEM 143.343750 1626984934.9136
MEM 143.343750 1626984935.0188
MEM 145.847656 1626984935.1240
MEM 145.847656 1626984935.2276
MEM 145.847656 1626984935.3305
MEM 171.453125 1626984935.4333
MEM 174.242188 1626984935.5352
MEM 185.117188 1626984935.6385
MEM 189.625000 1626984935.7429
MEM 188.792969 1626984935.8472
MEM 188.796875 1626984935.9476
MEM 188.796875 1626984936.0486
MEM 188.796875 1626984936.1494
MEM 188.796875 1626984936.2542
MEM 188.796875 1626984936.3562
MEM 188.796875 1626984936.4571
MEM 188.796875 1626984936.5590
MEM 189.292969 1626984936.6637
MEM 189.820312 1626984936.7649
MEM 190.375000 1626984936.8700
MEM 190.902344 1626984936.9705
MEM 191.062500 1626984937.0726
MEM 191.062500 1626984937.1732
MEM 191.062500 1626984937.2754
MEM 191.062500 1626984937.3762
MEM 191.062500 1626984937.4770
MEM 191.097656 1626984937.5815
MEM 191.640625 1626984937.6867
MEM 192.167969 1626984937.7872
MEM 192.710938 1626984937.8916
MEM 193.230469 1626984937.9921
MEM 193.328125 1626984938.0971
MEM 193.328125 1626984938.2010
MEM 193.328125 1626984938.3034
MEM 193.328125 1626984938.4074
MEM 193.328125 1626984938.5077
MEM 192.156250 1626984938.6086
MEM 137.917969 1626984938.7136
MEM 81.593750 1626984938.8174
MEM 88.515625 1626984938.9178
MEM 94.722656 1626984939.0204
MEM 95.210938 1626984939.1241
MEM 108.242188 1626984939.2281
MEM 119.074219 1626984939.3333
MEM 132.167969 1626984939.4368
MEM 160.816406 1626984939.5405
MEM 171.894531 1626984939.6444
MEM 179.949219 1626984939.7484
MEM 213.277344 1626984939.8536
MEM 235.000000 1626984939.9572
MEM 211.843750 1626984940.0574
MEM 211.843750 1626984940.1611
MEM 211.843750 1626984940.2646
MEM 211.843750 1626984940.3654
MEM 211.843750 1626984940.4666
MEM 211.843750 1626984940.5693
MEM 211.843750 1626984940.6724
MEM 211.843750 1626984940.7750
MEM 211.843750 1626984940.8771
MEM 211.843750 1626984940.9815
MEM 211.843750 1626984941.0827
MEM 211.843750 1626984941.1830
MEM 211.843750 1626984941.2877
MEM 211.843750 1626984941.3929
MEM 211.843750 1626984941.4971
MEM 211.843750 1626984941.5981
MEM 211.843750 1626984941.7004
MEM 211.843750 1626984941.8018
MEM 211.843750 1626984941.9042
MEM 211.843750 1626984942.0093
MEM 211.843750 1626984942.1137
MEM 211.843750 1626984942.2186
MEM 211.843750 1626984942.3204
MEM 211.843750 1626984942.4232
MEM 211.843750 1626984942.5265
MEM 211.843750 1626984942.6309
MEM 211.843750 1626984942.7318
MEM 211.843750 1626984942.8367
MEM 211.843750 1626984942.9407
MEM 211.843750 1626984943.0457
MEM 211.843750 1626984943.1483
MEM 211.843750 1626984943.2487
MEM 211.843750 1626984943.3500
MEM 211.843750 1626984943.4529
MEM 211.843750 1626984943.5550
MEM 211.843750 1626984943.6577
MEM 211.843750 1626984943.7580
MEM 211.843750 1626984943.8595
MEM 211.843750 1626984943.9636
MEM 211.843750 1626984944.0688
MEM 211.843750 1626984944.1727
MEM 211.843750 1626984944.2764
MEM 211.843750 1626984944.3804
MEM 211.843750 1626984944.4854
MEM 211.843750 1626984944.5867
MEM 211.843750 1626984944.6896
MEM 211.843750 1626984944.7904
MEM 211.843750 1626984944.8934
MEM 211.843750 1626984944.9982
MEM 211.843750 1626984945.0990
MEM 211.843750 1626984945.2029
MEM 211.843750 1626984945.3040
MEM 211.843750 1626984945.4057
MEM 211.843750 1626984945.5075
MEM 211.843750 1626984945.6099
MEM 211.843750 1626984945.7137
MEM 211.843750 1626984945.8188
MEM 211.843750 1626984945.9201
MEM 211.843750 1626984946.0249
MEM 211.843750 1626984946.1254
MEM 211.843750 1626984946.2259
MEM 211.843750 1626984946.3299
MEM 211.843750 1626984946.4337
MEM 211.843750 1626984946.5349
MEM 211.843750 1626984946.6363
MEM 211.843750 1626984946.7372
MEM 211.843750 1626984946.8374
MEM 211.843750 1626984946.9424
MEM 211.843750 1626984947.0474
MEM 211.843750 1626984947.1484
MEM 211.843750 1626984947.2515
MEM 211.843750 1626984947.3542
MEM 211.843750 1626984947.4556
MEM 211.843750 1626984947.5604
MEM 211.843750 1626984947.6636
MEM 211.843750 1626984947.7678
MEM 211.843750 1626984947.8681
MEM 211.843750 1626984947.9730
MEM 211.843750 1626984948.0734
MEM 211.843750 1626984948.1762
MEM 211.843750 1626984948.2813
MEM 211.843750 1626984948.3839
MEM 211.843750 1626984948.4851
MEM 211.843750 1626984948.5859
MEM 211.843750 1626984948.6878
MEM 211.843750 1626984948.7927
MEM 211.843750 1626984948.8976
MEM 211.843750 1626984949.0015
MEM 211.843750 1626984949.1032
MEM 211.843750 1626984949.2042
MEM 211.843750 1626984949.3070
MEM 211.843750 1626984949.4073
MEM 211.843750 1626984949.5109
MEM 211.843750 1626984949.6136
MEM 211.843750 1626984949.7170
MEM 211.843750 1626984949.8221
MEM 211.843750 1626984949.9264
MEM 211.843750 1626984950.0303
MEM 211.843750 1626984950.1332
MEM 211.843750 1626984950.2337
MEM 211.843750 1626984950.3341
MEM 211.843750 1626984950.4388
MEM 211.843750 1626984950.5400
MEM 211.843750 1626984950.6409
MEM 211.843750 1626984950.7444
MEM 211.843750 1626984950.8471
MEM 211.843750 1626984950.9522
MEM 211.843750 1626984951.0541
MEM 211.843750 1626984951.1562
MEM 211.843750 1626984951.2606
MEM 211.843750 1626984951.3636
MEM 211.843750 1626984951.4656
MEM 211.843750 1626984951.5705
MEM 211.843750 1626984951.6730
MEM 211.843750 1626984951.7732
MEM 211.843750 1626984951.8784
MEM 211.843750 1626984951.9835
MEM 211.843750 1626984952.0842
MEM 211.843750 1626984952.1874
MEM 211.843750 1626984952.2876
MEM 211.843750 1626984952.3886
MEM 211.843750 1626984952.4905
MEM 211.843750 1626984952.5936
MEM 211.843750 1626984952.6971
MEM 242.761719 1626984952.7976
MEM 266.832031 1626984952.8990
MEM 259.171875 1626984953.0038
MEM 250.949219 1626984953.1057
MEM 266.062500 1626984953.2069
MEM 285.925781 1626984953.3086
MEM 287.542969 1626984953.4136
MEM 286.542969 1626984953.5165
MEM 286.542969 1626984953.6207
MEM 286.550781 1626984953.7233
MEM 286.550781 1626984953.8240
MEM 286.550781 1626984953.9258
MEM 286.550781 1626984954.0297
MEM 285.550781 1626984954.1335
MEM 285.550781 1626984954.2364
MEM 285.550781 1626984954.3379
MEM 285.550781 1626984954.4391
MEM 285.550781 1626984954.5421
MEM 285.550781 1626984954.6471
MEM 285.550781 1626984954.7519
MEM 285.550781 1626984954.8556
MEM 285.550781 1626984954.9586
MEM 285.550781 1626984955.0636
MEM 285.550781 1626984955.1669
MEM 285.550781 1626984955.2680
MEM 285.550781 1626984955.3694
MEM 285.550781 1626984955.4724
MEM 285.550781 1626984955.5774
MEM 285.550781 1626984955.6807
MEM 285.550781 1626984955.7844
MEM 285.550781 1626984955.8868
MEM 285.550781 1626984955.9914
MEM 285.550781 1626984956.0964
MEM 285.550781 1626984956.1972
MEM 285.550781 1626984956.2998
MEM 285.550781 1626984956.4004
MEM 285.886719 1626984956.5039
MEM 286.332031 1626984956.6061
MEM 286.839844 1626984956.7110
MEM 287.332031 1626984956.8136
MEM 287.828125 1626984956.9149
MEM 288.308594 1626984957.0153
MEM 288.820312 1626984957.1165
MEM 289.347656 1626984957.2211
MEM 289.656250 1626984957.3218
MEM 289.656250 1626984957.4243
MEM 289.656250 1626984957.5285
MEM 289.656250 1626984957.6325
MEM 289.656250 1626984957.7374
MEM 289.656250 1626984957.8420
MEM 289.656250 1626984957.9471
MEM 289.656250 1626984958.0492
MEM 289.656250 1626984958.1536
MEM 281.593750 1626984958.2588
MEM 199.882812 1626984958.3636
MEM 149.167969 1626984958.4687
MEM 120.035156 1626984958.5718
MEM 115.628906 1626984958.6764
MEM 117.632812 1626984958.7768
MEM 125.558594 1626984958.8774
MEM 125.597656 1626984958.9783
MEM 125.597656 1626984959.0814
MEM 125.597656 1626984959.1816
MEM 125.597656 1626984959.2825
MEM 125.597656 1626984959.3864
MEM 125.597656 1626984959.4895
MEM 125.597656 1626984959.5915
MEM 125.597656 1626984959.6965
MEM 125.597656 1626984959.7986
MEM 125.597656 1626984959.8989
MEM 125.597656 1626984960.0023
MEM 125.597656 1626984960.1063
MEM 125.597656 1626984960.2065
MEM 125.597656 1626984960.3095
MEM 125.597656 1626984960.4141
MEM 125.597656 1626984960.5169
MEM 125.597656 1626984960.6171
MEM 125.597656 1626984960.7201
MEM 125.597656 1626984960.8246
MEM 125.597656 1626984960.9288
MEM 125.597656 1626984961.0313
MEM 125.773438 1626984961.1362
MEM 127.093750 1626984961.2400
MEM 127.093750 1626984961.3440
MEM 127.093750 1626984961.4474
MEM 127.093750 1626984961.5479
MEM 127.093750 1626984961.6508
MEM 127.093750 1626984961.7551
MEM 127.093750 1626984961.8589
MEM 127.105469 1626984961.9635
MEM 127.105469 1626984962.0673
MEM 127.105469 1626984962.1681
MEM 112.953125 1626984962.2699
MEM 96.542969 1626984962.3728
MEM 99.593750 1626984962.4749
MEM 106.179688 1626984962.5752
MEM 107.035156 1626984962.6755
MEM 118.445312 1626984962.7763
MEM 126.699219 1626984962.8798
MEM 132.164062 1626984962.9806
MEM 155.636719 1626984963.0811
MEM 165.734375 1626984963.1830
MEM 174.160156 1626984963.2871
MEM 204.738281 1626984963.3905
MEM 219.761719 1626984963.4920
MEM 216.773438 1626984963.5971
MEM 216.078125 1626984963.7016
MEM 216.117188 1626984963.8062
MEM 216.117188 1626984963.9095
MEM 216.117188 1626984964.0135
MEM 216.117188 1626984964.1163
MEM 216.117188 1626984964.2210
MEM 216.117188 1626984964.3212
MEM 216.117188 1626984964.4234
MEM 216.402344 1626984964.5236
MEM 216.402344 1626984964.6263
MEM 216.402344 1626984964.7291
MEM 216.402344 1626984964.8293
MEM 216.402344 1626984964.9323
MEM 216.402344 1626984965.0325
MEM 216.402344 1626984965.1355
MEM 216.402344 1626984965.2395
MEM 216.402344 1626984965.3404
MEM 216.402344 1626984965.4414
MEM 216.402344 1626984965.5463
MEM 216.402344 1626984965.6484
MEM 216.402344 1626984965.7534
MEM 216.402344 1626984965.8573
MEM 216.402344 1626984965.9615
MEM 216.402344 1626984966.0660
MEM 216.402344 1626984966.1684
MEM 216.402344 1626984966.2702
MEM 216.402344 1626984966.3734
MEM 216.402344 1626984966.4786
MEM 216.402344 1626984966.5789
MEM 216.402344 1626984966.6833
MEM 216.402344 1626984966.7881
MEM 216.402344 1626984966.8887
MEM 216.402344 1626984966.9917
MEM 216.402344 1626984967.0964
MEM 216.402344 1626984967.2011
MEM 216.402344 1626984967.3013
MEM 216.402344 1626984967.4031
MEM 216.402344 1626984967.5037
MEM 216.402344 1626984967.6067
MEM 216.402344 1626984967.7107
MEM 216.402344 1626984967.8135
MEM 216.402344 1626984967.9176
MEM 216.402344 1626984968.0225
MEM 216.402344 1626984968.1253
MEM 216.402344 1626984968.2258
MEM 216.402344 1626984968.3298
MEM 216.402344 1626984968.4330
MEM 216.402344 1626984968.5357
MEM 216.402344 1626984968.6366
MEM 216.402344 1626984968.7413
MEM 216.402344 1626984968.8460
MEM 216.402344 1626984968.9463
MEM 216.402344 1626984969.0478
MEM 216.402344 1626984969.1491
MEM 216.402344 1626984969.2540
MEM 216.402344 1626984969.3558
MEM 216.402344 1626984969.4588
MEM 216.402344 1626984969.5635
MEM 216.402344 1626984969.6683
MEM 216.402344 1626984969.7693
MEM 216.402344 1626984969.8703
MEM 216.402344 1626984969.9731
MEM 216.402344 1626984970.0752
MEM 216.402344 1626984970.1762
MEM 216.402344 1626984970.2774
MEM 216.402344 1626984970.3817
MEM 216.402344 1626984970.4856
MEM 216.402344 1626984970.5865
MEM 216.402344 1626984970.6892
MEM 216.402344 1626984970.7932
MEM 216.402344 1626984970.8969
MEM 216.402344 1626984970.9988
MEM 216.402344 1626984971.1039
MEM 216.402344 1626984971.2073
MEM 216.402344 1626984971.3075
MEM 216.402344 1626984971.4082
MEM 216.402344 1626984971.5117
MEM 216.402344 1626984971.6162
MEM 216.402344 1626984971.7174
MEM 216.402344 1626984971.8179
MEM 216.402344 1626984971.9191
MEM 216.402344 1626984972.0225
MEM 216.402344 1626984972.1267
MEM 216.402344 1626984972.2269
MEM 216.402344 1626984972.3284
MEM 216.402344 1626984972.4293
MEM 216.402344 1626984972.5313
MEM 216.402344 1626984972.6362
MEM 216.402344 1626984972.7400
MEM 216.402344 1626984972.8438
MEM 216.402344 1626984972.9467
MEM 216.402344 1626984973.0477
MEM 216.488281 1626984973.1499
MEM 239.976562 1626984973.2519
MEM 267.242188 1626984973.3535
MEM 262.957031 1626984973.4561
MEM 258.648438 1626984973.5612
MEM 287.339844 1626984973.6621
MEM 297.589844 1626984973.7635
MEM 291.121094 1626984973.8681
MEM 291.121094 1626984973.9729
MEM 291.128906 1626984974.0735
MEM 291.128906 1626984974.1753
MEM 291.128906 1626984974.2765
MEM 291.128906 1626984974.3815
MEM 291.128906 1626984974.4852
MEM 291.128906 1626984974.5874
MEM 291.128906 1626984974.6907
MEM 291.128906 1626984974.7948
MEM 291.128906 1626984974.9000
MEM 291.128906 1626984975.0024
MEM 291.128906 1626984975.1033
MEM 291.128906 1626984975.2066
MEM 291.128906 1626984975.3102
MEM 291.128906 1626984975.4135
MEM 291.128906 1626984975.5168
MEM 291.128906 1626984975.6190
MEM 291.128906 1626984975.7214
MEM 291.128906 1626984975.8224
MEM 291.128906 1626984975.9259
MEM 291.128906 1626984976.0270
MEM 291.128906 1626984976.1278
MEM 291.128906 1626984976.2312
MEM 291.128906 1626984976.3328
MEM 291.128906 1626984976.4346
MEM 291.128906 1626984976.5365
MEM 291.128906 1626984976.6417
MEM 291.128906 1626984976.7432
MEM 291.128906 1626984976.8471
MEM 291.343750 1626984976.9514
MEM 291.824219 1626984977.0538
MEM 292.335938 1626984977.1583
MEM 292.863281 1626984977.2635
MEM 293.390625 1626984977.3687
MEM 293.898438 1626984977.4705
MEM 293.996094 1626984977.5745
MEM 293.996094 1626984977.6797
MEM 293.996094 1626984977.7841
MEM 293.996094 1626984977.8848
MEM 293.996094 1626984977.9875
MEM 293.996094 1626984978.0918
MEM 293.996094 1626984978.1926
MEM 293.996094 1626984978.2934
MEM 293.996094 1626984978.3984
MEM 293.996094 1626984978.5002
MEM 293.996094 1626984978.6034
MEM 289.195312 1626984978.7083
MEM 208.292969 1626984978.8135
MEM 156.093750 1626984978.9157
MEM 124.355469 1626984979.0196
MEM 112.167969 1626984979.1205
MEM 115.285156 1626984979.2227
MEM 119.628906 1626984979.3242
MEM 126.984375 1626984979.4253
MEM 136.816406 1626984979.5291
MEM 135.734375 1626984979.6299
MEM 135.734375 1626984979.7342
MEM 135.734375 1626984979.8382
MEM 135.734375 1626984979.9407
MEM 135.734375 1626984980.0425
MEM 135.734375 1626984980.1460
MEM 135.734375 1626984980.2500
MEM 135.734375 1626984980.3516
MEM 135.734375 1626984980.4522
MEM 135.734375 1626984980.5556
MEM 135.734375 1626984980.6566
MEM 135.734375 1626984980.7589
MEM 135.734375 1626984980.8635
MEM 135.734375 1626984980.9637
MEM 135.734375 1626984981.0665
MEM 135.734375 1626984981.1687
MEM 135.734375 1626984981.2700
MEM 135.734375 1626984981.3709
MEM 135.734375 1626984981.4743
MEM 135.734375 1626984981.5746
MEM 135.734375 1626984981.6755
MEM 135.734375 1626984981.7763
MEM 135.734375 1626984981.8783
MEM 135.734375 1626984981.9824
MEM 135.734375 1626984982.0841
MEM 135.734375 1626984982.1860
MEM 135.734375 1626984982.2897
MEM 135.734375 1626984982.3908
MEM 135.734375 1626984982.4925
MEM 135.734375 1626984982.5934
MEM 135.734375 1626984982.6947
MEM 135.734375 1626984982.7995
MEM 135.734375 1626984982.9001
MEM 135.734375 1626984983.0020
MEM 136.988281 1626984983.1038
MEM 136.988281 1626984983.2047
MEM 136.988281 1626984983.3056
MEM 136.988281 1626984983.4099
MEM 136.988281 1626984983.5135
MEM 136.988281 1626984983.6172
MEM 141.644531 1626984983.7181
MEM 143.390625 1626984983.8231
MEM 154.796875 1626984983.9258
MEM 154.808594 1626984984.0281
MEM 154.808594 1626984984.1313
MEM 154.808594 1626984984.2345
MEM 154.808594 1626984984.3395
MEM 154.808594 1626984984.4408
MEM 154.808594 1626984984.5420
MEM 154.808594 1626984984.6431
MEM 154.808594 1626984984.7444
MEM 154.808594 1626984984.8487
MEM 154.808594 1626984984.9526
MEM 154.808594 1626984985.0536
MEM 154.808594 1626984985.1580
MEM 154.808594 1626984985.2622
MEM 154.808594 1626984985.3649
MEM 154.808594 1626984985.4671
MEM 154.808594 1626984985.5722
MEM 154.808594 1626984985.6771
MEM 154.808594 1626984985.7774
MEM 154.808594 1626984985.8776
MEM 148.226562 1626984985.9826
MEM 114.183594 1626984986.0866
MEM 120.546875 1626984986.1893
MEM 116.480469 1626984986.2913
MEM 120.812500 1626984986.3920
MEM 128.773438 1626984986.4955
MEM 129.632812 1626984986.5960
MEM 148.574219 1626984986.6988
MEM 149.472656 1626984986.8032
MEM 146.472656 1626984986.9035
MEM 146.511719 1626984987.0043
MEM 146.511719 1626984987.1046
MEM 146.656250 1626984987.2068
MEM 146.656250 1626984987.3073
MEM 146.656250 1626984987.4079
MEM 146.941406 1626984987.5085
MEM 146.941406 1626984987.6135
MEM 146.941406 1626984987.7137
MEM 146.941406 1626984987.8174
MEM 146.941406 1626984987.9186
MEM 146.941406 1626984988.0222
MEM 146.941406 1626984988.1262
MEM 146.941406 1626984988.2299
MEM 146.941406 1626984988.3328
MEM 146.941406 1626984988.4337
MEM 146.941406 1626984988.5356
MEM 146.941406 1626984988.6407
MEM 146.941406 1626984988.7433
MEM 146.941406 1626984988.8485
MEM 146.941406 1626984988.9493
MEM 146.941406 1626984989.0536
MEM 146.941406 1626984989.1542
MEM 146.941406 1626984989.2577
MEM 146.941406 1626984989.3597
MEM 146.941406 1626984989.4644
MEM 146.941406 1626984989.5693
MEM 146.941406 1626984989.6735
MEM 146.941406 1626984989.7755
MEM 146.941406 1626984989.8769
MEM 146.941406 1626984989.9801
MEM 146.941406 1626984990.0819
MEM 146.941406 1626984990.1854
MEM 146.941406 1626984990.2894
MEM 146.941406 1626984990.3917
MEM 146.941406 1626984990.4921
MEM 146.941406 1626984990.5960
MEM 146.941406 1626984990.6982
MEM 146.941406 1626984990.7984
MEM 146.941406 1626984990.8998
MEM 146.941406 1626984991.0027
MEM 146.941406 1626984991.1039
MEM 146.941406 1626984991.2068
MEM 146.941406 1626984991.3098
MEM 146.941406 1626984991.4135
MEM 146.941406 1626984991.5151
MEM 146.941406 1626984991.6157
MEM 146.941406 1626984991.7189
MEM 146.941406 1626984991.8200
MEM 146.941406 1626984991.9208
MEM 146.941406 1626984992.0216
MEM 146.941406 1626984992.1218
MEM 146.941406 1626984992.2253
MEM 146.941406 1626984992.3283
MEM 146.941406 1626984992.4323
MEM 146.941406 1626984992.5369
MEM 146.941406 1626984992.6417
MEM 146.941406 1626984992.7437
MEM 146.941406 1626984992.8466
MEM 146.941406 1626984992.9507
MEM 180.308594 1626984993.0546
MEM 178.476562 1626984993.1592
MEM 191.390625 1626984993.2635
MEM 192.820312 1626984993.3658
MEM 192.820312 1626984993.4689
MEM 192.832031 1626984993.5718
MEM 192.832031 1626984993.6727
MEM 192.832031 1626984993.7770
MEM 192.832031 1626984993.8803
MEM 192.832031 1626984993.9823
MEM 192.832031 1626984994.0864
MEM 192.832031 1626984994.1891
MEM 192.832031 1626984994.2928
MEM 192.832031 1626984994.3973
MEM 192.832031 1626984994.5014
MEM 192.832031 1626984994.6045
MEM 192.832031 1626984994.7047
MEM 192.832031 1626984994.8098
MEM 192.832031 1626984994.9134
MEM 192.832031 1626984995.0160
MEM 192.832031 1626984995.1171
MEM 192.832031 1626984995.2188
MEM 192.832031 1626984995.3227
MEM 192.832031 1626984995.4266
MEM 192.832031 1626984995.5305
MEM 192.832031 1626984995.6346
MEM 192.832031 1626984995.7397
MEM 192.832031 1626984995.8430
MEM 192.832031 1626984995.9451
MEM 192.832031 1626984996.0495
MEM 192.832031 1626984996.1530
MEM 194.503906 1626984996.2567
MEM 103.492188 1626984996.3617
MEM 93.097656 1626984996.4658
MEM 96.164062 1626984996.5679
MEM 98.378906 1626984996.6705
MEM 103.539062 1626984996.7730
MEM 103.539062 1626984996.8737
MEM 103.539062 1626984996.9768
MEM 103.539062 1626984997.0787
MEM 103.539062 1626984997.1834
MEM 103.539062 1626984997.2886
MEM 103.539062 1626984997.3937
MEM 103.539062 1626984997.4957
MEM 103.539062 1626984997.5990
MEM 103.539062 1626984997.7026
MEM 103.539062 1626984997.8028
MEM 103.539062 1626984997.9036
MEM 103.539062 1626984998.0056
MEM 103.539062 1626984998.1062
